YEAR,COUNTY,5.1_FUGITIVE_AIR,5.2_STACK_AIR,5.3_WATER
2017,SUFFOLK,0,0,0
2017,BROWN,0,0,0
2017,NUECES,10,0,0
2017,DAUPHIN,0.04,1.57,0
2017,MACOMB,5700,37000,0
2017,CLARK,0,0,0
2017,JEFFERSON,R,Pounds,5168.6
2017,HUMBOLDT,27,0,120
2017,HOUSTON,0,0,0
2017,LOS ANGELES,0,0,0
2017,LIBERTY,0,0,0
2017,CHAMBERS,R,Pounds,0.16
2017,SPARTANBURG,250,250,0
2017,PALO PINTO,0,0,0
2017,PHILADELPHIA,3721,34199,22
2017,WAUKESHA,0,4,0
2017,BROWARD,5,5,0
2017,COOK,16,828,0
2017,KIMBALL,11.99,5.69,0
2017,MADISON,0,0,0
2017,MAYES,0,259.4,0
2017,LENAWEE,3,331,0
2017,KIMBALL,0.01,1.15,0
2017,VANDERBURGH,0,0,0
2017,ST THOMAS,R,Pounds,0
2017,BROWARD,R,Pounds,17
2017,UNION,Pounds,0.01,0.16
2017,SCHUYLKILL,0,0,0
2017,NUECES,0,0,0
2017,LANE,2665,4716,0
2017,RICHLAND,0,0.58,37.81
2017,MOBILE,45,0,0
2017,COOK,81.5,461.8,0
2017,PUTNAM,70,0,0
2017,BREVARD,0,0,0
2017,MADISON,0,6,0
2017,AUGLAIZE,250,250,0
2017,STEARNS,5,0,0
2017,HOLT,1575.901,0,0
2017,HARRIS,0,0,0
2017,MOBILE,0,46.3,0
2017,MOBILE,213,0,0
2017,WILL,0,0,43877
2017,LARAMIE,339,264,0
2017,PLAQUEMINES PARISH,0,204.84,729
2017,ADAMS,148274,345334,0
2017,NUECES,3186,28993,2825
2017,MAYES,0,14.6,0
2017,BRAZORIA,3696,69,0
2017,JEFFERSON,0,62.1,0
2017,DAVIS,4400,4900,0
2017,LUZERNE,0,0,0
2017,PLAQUEMINES PARISH,1155,65.83,0
2017,NEW CASTLE,5,12398,0
2017,KIMBALL,162.13,0.99,0
2017,FRANKLIN,5,5,0
2017,CUYAHOGA,9,0,0
2017,JACKSON,687,200,0
2017,HILLSBOROUGH,0,0,0
2017,MONROE,0,8.62,0
2017,CHATHAM,0,0,0
2017,SEBASTIAN,2.1,0,0
2017,JEFFERSON,0,0,0
2017,DOUGLAS,14534,0,0
2017,COSHOCTON,0,0,0
2017,BRAZORIA,R,Pounds,2450
2017,HARRIS,0,0.00002,0
2017,HARRIS,0,5,3.22
2017,WILKES,250,0,0
2017,HUMPHREYS,0,0.0014978,0
2017,MADERA,0,0,0
2017,ARMSTRONG,0.26,0,0
2017,BARTOW,0,0,0
2017,UNION,0.01,0.12,0
2017,SAN JOAQUIN,0,0,0
2017,MARTIN,0,0,0
2017,SHELBY,3545,64954,0
2017,MARTIN,5,4,0
2017,HOLT,2.91,183.5,15.99
2017,ALCORN,0,0.73,0
2017,NORTHUMBERLAND,0,0.0021282,0
2017,MANITOWOC,0,14966.4,0
2017,CLARKE,852,11266,0
2017,MECKLENBURG,0,0,0
2017,DORCHESTER,99,111,0
2017,LEBANON,0,0,0
2017,JACKSON,0,0,0
2017,VANDERBURGH,0,0,0
2017,BENTON,0,0,0
2017,DALLAS,0.0017889,0.0052,0.00125
2017,MERCER,250,250,0
2017,JEFFERSON,0,0.032,0.233
2017,DAVIESS,935,132,0
2017,ROCKINGHAM,0,13125,0
2017,SHEBOYGAN,0,0,0
2017,NIAGARA,5,0,0
2017,SCOTT,0,0.1,0
2017,GORDON,0,586,0
2017,LOS ANGELES,5,0,0
2017,YAVAPAI,0,0.0004264,0
2017,GREENVILLE,29,0,12
2017,LAFAYETTE PARISH,0,0,0
2017,BRAZORIA,276211,102567,0
2017,BARTOW,0.0437,0,0
2017,LAWRENCE,0.2,427,217
2017,JEFFERSON,71,0,0
2017,BRAZORIA,2967,0,0
2017,HARRIS,0,0,0
2017,MARATHON,0,0,0
2017,GREENE,0,0,0
2017,PUTNAM,0.1,0.57,0
2017,FULTON,190,22,0
2017,CHAMBERS,0,0,0
2017,COOK,1775.8,5702,0
2017,FARIBAULT,0,0,0
2017,ALLEGHENY,16,162,4
2017,CHEROKEE,0,966.05,0
2017,UNION,2.61,1.55,0
2017,DELAWARE,0,0.38,0
2017,RITCHIE,0,0,0
2017,SAN JOAQUIN,0.02,1.63,0
2017,POWER,0,0,0
2017,KENT,0,0,0
2017,SUFFOLK,0,0.3,1.2
2017,CHAMBERS,0,0,0
2017,BRAZORIA,Pounds,81,3
2017,SARASOTA,0,0,0
2017,UNION,0.01,17.81,0
2017,LIMESTONE,0,0,0
2017,BAKER,0,0,0
2017,MOORE,5,57000,38
2017,KIMBALL,0.52,0.16,0
2017,PUSHMATAHA,0,0,0
2017,JACKSON,0,1,0
2017,KIMBALL,0.01,0.12,0
2017,KIMBALL,0.05,0.22,0
2017,WARRICK,0,110,29
2017,HARTFORD,5,5,0
2017,FULTON,0.06,0.14,0.14
2017,LA CROSSE,0,0.103,0
2017,MONROE,0,55,59
2017,COOK,966.3,130.4,0
2017,DEKALB,14,23,0
2017,VOLUSIA,5,5,0
2017,KIMBALL,0,0.01,0
2017,HARRIS,NO,R,Pounds
2017,EL PASO,0,0,0
2017,ARMSTRONG,4,1178,119
2017,VOLUSIA,0,0,0
2017,DALLAS,0,0,0
2017,EUREKA,610,0,0
2017,ARMSTRONG,14,1858,357
2017,HENDRICKS,1.01,0.08,0
2017,LAMAR,0,0,0
2017,MARSHALL,0,53.9,0
2017,MAYES,0,0.0007663,0
2017,PHILADELPHIA,15,172113,0
2017,NUECES,0,0.0005355,0
2017,PLAQUEMINES PARISH,0.09,292.73,2.43
2017,MARION,0,0,0
2017,HILLSBOROUGH,35.84,26.84,0
2017,NEW HAVEN,0,0,0
2017,YORK,6935,115,0
2017,BOYLE,0,0,0
2017,MARION,250,0,0
2017,SUSSEX,0,0,74689.59
2017,REYNOLDS,185,2,3272.68
2017,FLOYD,0,400,0
2017,SUFFOLK,38,327.35,0.97
2017,HILLSBOROUGH,0,0,0
2017,DAVIS,750,750,0
2017,FLOYD,0,20,0
2017,WARRICK,R,Pounds,0
2017,CALDWELL,0,0,0
2017,PULASKI,1330.21,5899.19,0
2017,UNION,0.01,1.12,0
2017,JACKSON,420,1204,0
2017,HILLSBOROUGH,250,0,0
2017,JACKSON,0,0,0
2017,HARRIS,0.24,0,0
2017,MASSAC,0,38483.8,0
2017,NUECES,0,0,0
2017,NUECES,0,68,0
2017,DAVIS,5,0,0
2017,ST LOUIS (CITY),0,0,0
2017,LEE,0,0,0
2017,LOS ANGELES,0,0,0
2017,UNION,0.01,0.02,0
2017,UNION,0.01,0.91,0
2017,LOS ANGELES,170,41,1
2017,MACOMB,0,0,0
2017,HARRIS,250,3760,0
2017,STARK,0,0,0
2017,LACKAWANNA,12,250,0
2017,PROVIDENCE,0,0,0
2017,DORCHESTER,195,27,0
2017,WHITMAN,0,0,0
2017,MANATI,0,0,0
2017,MILWAUKEE,R,Pounds,8
2017,BERKS,2402,3166,0
2017,RICHLAND,8930,193713,69
2017,WASHINGTON,0,0,0
2017,POLK,0,34279,0
2017,RICHLAND,1.6,24.4,0
2017,BERGEN,6.01,11.72,0
2017,CLARK,0.03,1.36,0
2017,PHILADELPHIA,0,65343,0
2017,WARREN,512,0,0
2017,DORCHESTER,6,1,0
2017,DORCHESTER,0,1,0
2017,JEFFERSON,3.487,0,0
2017,CRITTENDEN,0,7.5,0
2017,ORANGE,750,250,0
2017,BERKELEY,0,0.0000881,0
2017,DAVIS,R,Pounds,1.1
2017,DAVIDSON,0,0,0
2017,ESSEX,5,1252,0
2017,VANDERBURGH,0,0,0
2017,BLAIR,0,0,18
2017,SHIAWASSEE,1818,1652,0
2017,WASHINGTON,0,402,0
2017,RICHMOND,0,7.51,22
2017,ANDERSON,0,0,0
2017,AUGUSTA,0,0.5,0
2017,UNION,4.83,8.63,0
2017,CLARK,0,0,0
2017,KENT,3.93,0,0
2017,HARRIS,16,1,0
2017,PHILADELPHIA,1380,35740,93
2017,WASHINGTON,126,3116,0
2017,UTAH,0,0,0
2017,RALLS,Pounds,0.04,0.43
2017,MACOMB,0,23,0
2017,BRAZORIA,25,1,0
2017,MECKLENBURG,0,0,0
2017,HONOLULU,3700,17000,0
2017,STEARNS,5,0,0
2017,HENRY,185000,617,0
2017,MCLEAN,5,12000,0
2017,HARRIS,0,0,12
2017,LIVINGSTON,250,1183.47,0
2017,CLARK,0,0,0
2017,CAMPBELL,0,1.634,0
2017,PINELLAS,0,0,0
2017,CRAWFORD,100,3400,0
2017,UNION,0,12.95,0
2017,MANITOWOC,0.0008,2.7,0.68
2017,GREENVILLE,1,0,0
2017,RAMSEY,0,0,0
2017,WAUKESHA,7.4,8.6,0
2017,BERKS,250,1220,0
2017,DICKINSON,35,0,0
2017,DUNN,0,0,0
2017,BRAZORIA,2355,12633,0
2017,STANISLAUS,5,14000,0
2017,RANKIN,0.8,49.64,0
2017,ADAMS,0,0,0
2017,MERCER,5,5,0
2017,COBB,5,5,0
2017,HALL,0,0,0
2017,DURHAM,7,7,0
2017,LANCASTER,14,0,0
2017,NIAGARA,5,250,0
2017,MONROE,462,0,883
2017,ASHTABULA,0,0,0
2017,JEFFERSON,182,0,0
2017,BARBOUR,0,0,0
2017,ORANGE,0,0,0
2017,JACKSON,10,0,0
2017,WAYNE,527,0,0
2017,MIDDLESEX,183,2229,0
2017,MENOMINEE,140,0,0
2017,EMERY,64,161,0
2017,ANNE ARUNDEL,0,4,13
2017,HARRISON,3751,343,0
2017,MOBILE,0,0,0
2017,ELKHART,0,0,0
2017,LACKAWANNA,64,150,0
2017,CLARKE,17,16,0
2017,RICHLAND,250,3603,0
2017,HARRIS,0,0,0
2017,ORANGE,250,250,0
2017,MUSKINGUM,0,9860,0
2017,CONTRA COSTA,0,4687,0
2017,BOONE,0,0,1
2017,KIMBALL,430.18,21.01,0
2017,BRAZORIA,NO,R,Pounds
2017,HEMPSTEAD,2.9,0,4.5
2017,MONROE,0,0,0
2017,VOLUSIA,0,0,0
2017,SHERBURNE,255,10816,0
2017,CANYON,0,0,0
2017,LUZERNE,0,0,0
2017,RALLS,1.35,0.64,4.12
2017,BUTLER,0,0,0
2017,CUYAHOGA,R,Pounds,0
2017,FAIRFAX (CITY),179,319,0
2017,LANGLADE,0,330,0
2017,HARRIS,0,0,0
2017,HUNTERDON,66,36,3.7
2017,PLAQUEMINES PARISH,9.81,1072.62,24.31
2017,MACOMB,0,0,0
2017,TAZEWELL,1.95,0,0
2017,SPARTANBURG,0,0,0
2017,SHASTA,0,1.3,0
2017,UNION,0,0.32,0
2017,ASCENSION PARISH,0,0.0000598,0
2017,ROWAN,0,0,0
2017,POWER,179141,255780,0
2017,RUTLAND,0,0,0
2017,POLK,0,0.34,49
2017,ST THOMAS,0,168,0.22
2017,WALLER,0,0,0
2017,LOS ANGELES,15,3,0
2017,SANTA CLARA,0,5,0
2017,DUPAGE,0,0,0
2017,MISSISSIPPI,1,752,37
2017,JACKSON,0,0,0
2017,ADAMS,391,675,0
2017,BEXAR,0.64,0,0
2017,WILSON,0,0,0
2017,CUYAHOGA,0,2722,0
2017,CALUMET,0,0,138
2017,BROWN,0,0,0
2017,WAYNE,0,0,0
2017,JEFFERSON,5,0,0
2017,NEWTON,0,0,0
2017,DORCHESTER,6.96,13.57,0
2017,CLARK,10,34743,0
2017,MECKLENBURG,15,266,0
2017,HOT SPRING,4.11,0,5
2017,MARION,115,370,0
2017,LOS ANGELES,190,64,1
2017,CRAWFORD,5,5,0
2017,MARION,0,0,0
2017,UNION,17.45,1.49,0
2017,COOK,0,0,0
2017,HARRIS,0,2,0
2017,ST CLAIR,0,0,0
2017,ADAMS,0,0.7064,0
2017,KENNEBEC,0,0,0
2017,MCHENRY,750,750,0
2017,CLARK,0.6324,0.18,0
2017,FARIBAULT,199.14,2216.55,0
2017,PITTSBURG,3.08,0,0
2017,WAYNE,0,0,0
2017,MARION,R,Pounds,5
2017,BERKELEY,0,0.51,0
2017,PHILADELPHIA,3579,20450,0
2017,LITCHFIELD,0,0,0
2017,MOORE,Pounds,250,250
2017,MEDINA,0,0,0
2017,WASHINGTON,0,0,0
2017,ROBERTSON,20,16770,0
2017,POTTAWATTAMIE,0,0,0
2017,UNION,0.01,1.47,0
2017,GASTON,0,9534,0
2017,EDWARDS,0,0,0
2017,HARRIS,R,Pounds,0
2017,HILLSBOROUGH,0,0,0
2017,ANNE ARUNDEL,0,0,9859
2017,SUMTER,0,0.0006674,0
2017,DAVIDSON,4778,557,0
2017,GUAYNABO,41.42,527.56,0
2017,HARRISON,2,0,0
2017,BROWARD,1,2,0
2017,MARICOPA,0,0,0
2017,UNION,13.54,1.16,0
2017,UNION,0.01,5.64,0
2017,SAN BERNARDINO,0,0,0
2017,SCOTT,0,0,0
2017,LENAWEE,Pounds,0,1
2017,FREDERICK,0,0,0
2017,DORCHESTER,25,20,0
2017,GREENE,0,0,0
2017,BALLARD,2169.41,561.51,0
2017,MADISON,0,0,0
2017,POLK,0,0,0
2017,RALLS,1.51,5681.79,1.34
2017,CLINTON,0,62,0
2017,FORT BEND,0,414375,0
2017,MARATHON,5,0,0
2017,ORANGE,4.1,12.55,0.08
2017,WASHTENAW,40.5,0,0
2017,CLARK,0.31,0.36,0
2017,BUTLER,0,630,0
2017,MARSHALL,0,0,0
2017,HARDIN,0.6,8715,0
2017,POWER,18821,13457,0
2017,KING,20,30,0
2017,IREDELL,0,0,0
2017,ANOKA,0,22.64,0
2017,HARNETT,0,5,0
2017,HENDRICKS,42,3,14
2017,MACOMB,28000,240000,0
2017,KINGS,0,0,0
2017,GEORGETOWN,0.0097,0.006,0
2017,PIKE,1394,0,0
2017,UNION,32,34.91,0
2017,MADISON,0.1,0,0
2017,GARVIN,0.37,0,0
2017,DELAWARE,0,0,0
2017,KING GEORGE,0,8,0
2017,NEZ PERCE,0,0.0140306,0.0001551
2017,NUECES,0,0,557
2017,BRAZORIA,444,1821,43
2017,WASHINGTON,0,0,0
2017,HOUSTON,0,0,0
2017,KIMBALL,0,1.1,0
2017,COOK,23,0,0
2017,DORCHESTER,0,19.53,0
2017,CRAWFORD,0,2,0
2017,WESTMORELAND,0,62155,0
2017,CHRISTIAN,0,0,0
2017,LOS ANGELES,5,5,0
2017,MONROE,5,53512,0
2017,DORCHESTER,20.63,2.32,0.505
2017,MIDDLESEX,0,0.02,0
2017,LEWIS,0.000142,0,0
2017,DORCHESTER,7,11,0
2017,MARSHALL,3800,9900,0
2017,CHAMBERS,0,0,0
2017,MANITOWOC,0,0,0
2017,UNION,Pounds,0.01,0.22
2017,HARRIS,768,188,0
2017,ADAMS,0,0.0004106,0
2017,LIMESTONE,30,231,0
2017,LOS ANGELES,0,5,5
2017,LOS ANGELES,0,0,0
2017,GRANT,0,0.0002405,0
2017,GEAUGA,1,0,0
2017,POSEY,0,0.427,0
2017,COOK,1,9,0
2017,SHELBY,100,0,83
2017,FAIRBANKS NORTH STAR BORO,0,0,0
2017,DALLAS,378,459,0
2017,MIAMI-DADE,1.597,20.366,0
2017,HANCOCK,0,0,0
2017,SHELBY,2458,0,0
2017,ST CROIX,0,2.95,0
2017,LOUDON,157800,0,0
2017,GARFIELD,15100,250,0
2017,DAKOTA,0,0,0
2017,DELAWARE,4.4118,0.0441,0
2017,MEDINA,0,0,0
2017,KING GEORGE,0,304,0
2017,FAYETTE,0,0,0
2017,LOS ANGELES,0,0,0
2017,ALLEN,0,0,0
2017,MONROE,0,0,0
2017,POTTAWATTAMIE,0,0,0
2017,MENOMINEE,250,0,0
2017,EMERY,32,915,0
2017,BROOME,0,2.79,0
2017,PRESTON,87.5,0,0
2017,GREENWOOD,0,25,0
2017,SHELBY,0,31680,0
2017,HILLSBOROUGH,0.0203,0.0124,0
2017,BRAZORIA,0.003,0.71,0
2017,HENNEPIN,66.4,0,0
2017,SPARROWS POINT,Pounds,0.6,0.7
2017,WASCO,1.0284011,0.057295,0
2017,DAVIDSON,0,0,0
2017,WOODBURY,1.9,0,2.1
2017,CARROLL,0,3260.43,621.63
2017,HARRIS,66,11,0
2017,DELAWARE,1.38,1113.08,0
2017,HENRY,358000,5070,0
2017,WARRICK,0,7600,0
2017,CAMPBELL,3,155.22,14.05
2017,CHAMBERS,0.25,14.97,0
2017,STARK,0,0,0
2017,FULTON,R,Pounds,0
2017,JEFFERSON,0.04,0,0
2017,RANKIN,1.89,31.74,26.32
2017,JACKSON,5,5,0
2017,MARICOPA,5,0,0
2017,DAVIS,0,0.73,0
2017,MARICOPA,0,0,0
2017,ECTOR,27,27,0
2017,MIAMI-DADE,0,0.000674,0
2017,MECKLENBURG,12,393,0
2017,MECKLENBURG,250,250,0
2017,LANCASTER,0,0,0
2017,BARRON,1944.8,24310.6,0
2017,GORDON,0,361,0
2017,UNION,Pounds,0.01,1.7
2017,HARDIN,2129.2,0,0
2017,ALLEGHENY,9,140,0
2017,MULTNOMAH,109,234,0
2017,MARQUETTE,13,46,65
2017,DAKOTA,345,8216,0
2017,WARRICK,0,1100,0
2017,GUADALUPE,660,0,0
2017,WINONA,0,0,0
2017,BUTLER,R,Pounds,0
2017,ECTOR,2.51,0,0
2017,TARRANT,0,0,0
2017,JEFFERSON,0,390.2,0
2017,MACOMB,0,0,0
2017,MONROE,250,264962,0
2017,ELKHART,0,0,0
2017,HALL,0,0,0
2017,SHELBY,148456,22381,109
2017,PINELLAS,0,0,0
2017,WARRICK,0,0.7,0
2017,JEFFERSON DAVIS PARISH,0,0,0
2017,HARDIN,0.038605,0.00085,0
2017,DORCHESTER,7,2,0
2017,DELAWARE,0,0,0
2017,BUCKS,0,0,0
2017,MONROE,194.4,0,0
2017,HARRIS,0,0,0
2017,BRISTOL,14.67,1467,0
2017,ANCHORAGE BOROUGH,53,310,0
2017,BOONE,0,0,5
2017,MERCER,973,1663,0
2017,UNION,0,0.19,0
2017,WALLER,A,Pounds,0
2017,MACOMB,350,66,0
2017,MARICOPA,0,0,0
2017,MACON,0,0,0
2017,POLK,0,0,0
2017,DAVIDSON,0,0,0
2017,BRAZORIA,346,197,0
2017,FARIBAULT,0,0,0
2017,FARIBAULT,1.3,584.76,0
2017,LANCASTER,0,1.22,0
2017,MADISON,0,0,0
2017,WARRICK,0,46000,0
2017,DALLAS,0,0,0
2017,RANKIN,4.03,37.1,12.39
2017,BRAZORIA,R,Pounds,934
2017,SEARCY,0,104.6,2.65
2017,FREDERICK,A,Pounds,0
2017,GRAYSON,0,250,59.85
2017,MERRIMACK,0,0,1
2017,COOK,175,1532,0
2017,CLARK,0.92,3.36,0
2017,PHILADELPHIA,8861,721,0
2017,UNION,0.01,0.34,0
2017,JACKSON,0,0,10
2017,RICHLAND,0,0,52178
2017,WRIGHT,0,0,0
2017,WARRICK,0,34.8,0
2017,ALLEGHENY,0.1,0,0
2017,TALLADEGA,0,0,0
2017,JEFFERSON,1,0,0
2017,ORANGE,0,0,5
2017,HENRY,5,696,0
2017,MEDINA,0,0,0
2017,PROVIDENCE,0,250,0
2017,GUAYNABO,R,Pounds,1.1
2017,ADAMS,0,0.04,0
2017,VENTURA,5,5,0
2017,RANKIN,0,0.16,0
2017,DAVIDSON,2.8,14.25,0
2017,NORFOLK (CITY),0,94.06,0
2017,LINN,750,168.3,0
2017,YAVAPAI,0,0.61,0
2017,DORCHESTER,7,0,0
2017,HARRISON,358438,414335,0
2017,MANITOWOC,0.001,3.009,0.1
2017,FORT BEND,0,101054,0
2017,MARICOPA,R,Pounds,0.006
2017,UNION,6.12,2.73,0
2017,CAMPBELL,0,260,0
2017,CANYON,0,0,0
2017,RUTLAND,5,460,0
2017,MCLEAN,R,Pounds,0.4
2017,WAYNE,R,Pounds,0
2017,DORCHESTER,619,34,0
2017,DORCHESTER,29.16,0,0
2017,GREENE,7,0,0
2017,NUECES,0,57,0
2017,YUBA,0,0,0
2017,PANOLA,937,42726,0
2017,BARROW,A,Pounds,0
2017,WASHINGTON,0,126,0
2017,MOORE,250,250,0.91
2017,NEZ PERCE,0.06,0,0
2017,DODGE,0,0,0
2017,POTTAWATTAMIE,R,Pounds,0
2017,NIAGARA,429,90,0
2017,TITUS,128.59,0,0
2017,TULARE,0,10.73,0
2017,HARRIS,1912,227,627
2017,LOS ANGELES,0,0,0
2017,ELKHART,4117,37049,0
2017,LOUISA,53572,220,275
2017,WARE,0,0,0
2017,YAMHILL,0,1066,0
2017,ESSEX,0,110,0
2017,ANDROSCOGGIN,0,0.00021,0
2017,VOLUSIA,0,0,0
2017,KENT,69,37,0
2017,CHESTER,0,0,0
2017,ALLEGHENY,3,21,0
2017,DOUGLAS,0,0.1835,0
2017,POLK,0,0,0
2017,RANSOM,0,0.0008489,0
2017,CONWAY,0,0,0
2017,ST LOUIS,0,0,0
2017,KENDALL,1,54,0
2017,ASCENSION PARISH,149,0,0
2017,JOHNSON,0,0,0
2017,SOLANO,R,Pounds,897
2017,MACOMB,0,67.8,0
2017,NUECES,0,0,60
2017,GRAHAM,750,0,0
2017,MARION,Pounds,0,0
2017,POLK,5648,0,0
2017,DALLAS,0,0,0
2017,FAIRFAX (CITY),0,0,0
2017,ORANGE,0.0296,0.0182,0
2017,COLLIER,0,0,0
2017,ROCKINGHAM,R,Pounds,0
2017,SHACKELFORD,6.5,3.1,0
2017,SCOTT,207,494,0
2017,HILLSBOROUGH,250,250,0
2017,ASCENSION PARISH,136.38,2739.24,0
2017,CRAIGHEAD,7417,4274,0
2017,DALLAS,R,Pounds,0
2017,SHELBY,1200,7100,0
2017,SUMMIT,Pounds,5,5
2017,NUECES,0,51306,0
2017,UNION,0.04,3.51,0
2017,JOHNSON,0,0,0
2017,ASCENSION PARISH,0,0.00025,0
2017,HENNEPIN,0,0,0
2017,JACKSON,0,0,0
2017,KING,5,0,0
2017,HUNTERDON,2.8,0.39,0
2017,ORANGE,33933,57197,0
2017,CHESTERFIELD,0,0,301.86
2017,KIMBALL,53.62,4.91,0
2017,LANGLADE,0,0.14,0
2017,MOORE,0,0,0
2017,ALLENDALE,0,34500,0
2017,ADAMS,0,0,0
2017,ANNE ARUNDEL,17.22,2529.89,0
2017,NOBLE,1431,12888,0
2017,NEW HAVEN,16,5,0
2017,MOORE,Pounds,5,5
2017,BRAZORIA,1471,0,0
2017,MASSAC,0.864,1267.72,168
2017,MADISON,379,7199,0
2017,LEE,0.2,6.6,9.5
2017,TARRANT,0.013,0,0
2017,SUFFOLK,R,Pounds,0
2017,MOORE,0,0,0
2017,TARRANT,0,0,0
2017,NORFOLK,0,0,0
2017,ELKHART,0,0,0
2017,WAYNE,0,0,0
2017,WICHITA,0,85247,0
2017,HUMBOLDT,22,15,0
2017,LANE,504,416,0
2017,CUYAHOGA,5,757,0
2017,MARION,0,0,0
2017,SHELBY,49,53,0
2017,LAKE,113,11,0
2017,JACKSON,0,0,0
2017,PHILADELPHIA,1044,22778,0
2017,UNION,Pounds,79.15,12.67
2017,UNION,0,2.53,0
2017,BOSSIER PARISH,3100,1600,0
2017,RALLS,1.17,13.2,0
2017,MUSKEGON,0,2,0
2017,LEE,0,0,0
2017,UNION,0.0026,0,0
2017,KERN,0,0,0
2017,SHELBY,1700,7400,0
2017,UNION,0.01,0.15,0
2017,KOSSUTH,0,4.89,0
2017,HARDEE,5,2.3,0
2017,RENO,0,0,0
2017,FLOYD,0,3.1,0
2017,FAYETTE,0,27660,0
2017,WASHINGTON,13,20,0
2017,MADISON,0,0.0018142,0
2017,MILWAUKEE,2.04,9.99,0
2017,SAN BERNARDINO,0,0,0
2017,COOK,0,0,0
2017,HARRIS,0,0,11
2017,RALLS,0,40201,0
2017,PINELLAS,0,0,0
2017,MOHAVE,2382.7288,895.7489,0
2017,ASCENSION PARISH,8.93,12.29,4.34
2017,KIMBALL,R,Pounds,24.83
2017,ST CLAIR,2.69,33.2,2.29
2017,GREENE,0,3,0
2017,MUSKEGON,Pounds,4,4
2017,MONROE,0,68.96,23.72
2017,WASHINGTON,0,527,0
2017,JACKSON,0,0,0
2017,ADAMS,0,6072.23,0
2017,SAWYER,250,7159,0
2017,TUSCARAWAS,0,0,0
2017,MCLEAN,4,1900,0
2017,GREENE,0,25,0
2017,BRAZORIA,0,0,0
2017,MARION,120,990,0
2017,CHESTER,0,0,0
2017,PHILLIPS,0,0,0
2017,BRAZORIA,954,11225,0
2017,ERIE,0,0,0
2017,WARREN,0,0,0
2017,PHILADELPHIA,1963,0,0
2017,PHILADELPHIA,70,11915,2510
2017,KIMBALL,0,0.18,0
2017,JEFFERSON,Pounds,16121,44959
2017,CLINTON,0,79,0
2017,LACKAWANNA,0,0,0
2017,BRAZORIA,0.0001,0.32,0
2017,NEW CASTLE,5,2,0
2017,CRISP,0,7624,0
2017,LINN,0,0,0
2017,WALDO,69.81,0,0
2017,DAVIESS,42,1.01,0
2017,PIERCE,0,0,77745
2017,RICHLAND,20237.7,222614.7,0
2017,UNION,0.01,1,0
2017,CRAIGHEAD,0,0,0
2017,JEFFERSON,0.32,0,0
2017,MARICOPA,0,0,0
2017,SHELBY,775,0,0
2017,MARION,398,3747,0
2017,ESCAMBIA,0,0,0
2017,MARION,5,0,0
2017,CAMPBELL,0,0.0001211,0
2017,GREENE,0,435,0
2017,ARMSTRONG,0,400,0
2017,LYON,0,7267,0
2017,WINONA,0,27.35,0
2017,KIMBALL,0,0.27,0
2017,JEFFERSON,0,0,0
2017,ST CLAIR,0.02,116.3,0.01
2017,KIMBALL,86.12,0.28,0
2017,BROWN,0.0048,0,0
2017,LOS ANGELES,0,0,0
2017,UNION,0.01,0.54,0
2017,KENOSHA,0,0,0
2017,COOK,23.89,124.12,0
2017,JACKSON,46,205,0
2017,HARRIS,Pounds,70,77
2017,LUCAS,0,0,0
2017,HUMBOLDT,14000,1400,0
2017,ELLIS,0,0,0
2017,COOK,0,0,0
2017,ROCKINGHAM,0,0,0.29
2017,JEFFERSON,0,0,0
2017,ESSEX,0,0,0
2017,UNION,0,0.32,0
2017,LENAWEE,18,270,0
2017,KIMBALL,R,Pounds,0
2017,KIMBALL,31.06,0.25,0
2017,MONROE,0,220,1000
2017,SHELBY,0,0,0
2017,WARREN,0,0,0
2017,MORRIS,0.5,0,0
2017,CAMPBELL,17.1,2805,0
2017,FAIRFAX (CITY),R,Pounds,0
2017,CLARK,5,38,0
2017,BAKER,0,0,0
2017,GREENVILLE,358,0,19
2017,POLK,0.04044,0.001385,0
2017,PRESTON,0,0,0
2017,CUYAHOGA,0,0,0
2017,NUECES,1322.2,344.1,43.2
2017,KIMBALL,0.14,0.17,0
2017,RICE,0,0,0
2017,MONROE,0,1.6,0
2017,FORT BEND,0,11.6,0
2017,CHESTER,0.32,0.0037,0.01
2017,LAWRENCE,81675,720987,21714
2017,HUMBOLDT,0,0,0
2017,MARTIN,0,0,0
2017,MORGAN,1.3,44,0
2017,HAMPDEN,0,0,0
2017,WINONA,0,0,0
2017,HARRIS,8.73,1.71,0
2017,JACKSON,9,1,0
2017,ERIE,0,20.05,0
2017,GUAYNABO,40.99,524.42,0
2017,SARASOTA,0,0,0
2017,POLK,0,0.0006437,0
2017,BERKS,0,0,0
2017,MARTIN,1,0,0
2017,MECKLENBURG,0.17,0.06,0
2017,SEMINOLE,0,0,0
2017,ST CHARLES PARISH,113,17,0
2017,TARRANT,2400,5000,0
2017,ASCENSION PARISH,423.32,31721.65,0
2017,MEDINA,0,0,0
2017,COOK,3.5,75.9,0
2017,ASCENSION PARISH,946.65,25684.78,0
2017,WAYNE,0,0,0
2017,SEMINOLE,250,250,0
2017,ASHTABULA,250,250,0
2017,PIERCE,0,0,0
2017,WRIGHT,0,0,0
2017,MCLENNAN,0,0,0
2017,WASHINGTON,0,0,0
2017,BRAZORIA,1915,11921,22
2017,PROVIDENCE,250,250,0
2017,WASHINGTON,5,1,0
